component__best_path,component__bridge_coverage,component__coherence,component__coverage,component__fragility,component__redundancy,component__score_raw,dag_path,edge__alignment_mean,edge__edge_conf_mean,edge__edge_conf_raw_mean,edge__n_edges,edge__role_prior_mean,edge__synergy_mean,edge__trust_parent_mean,error_message,error_stage,graph_score,k,m,n_conclusion,n_edges,n_hypothesis,n_nodes,node_scores_path,paper_id,paper_key,rating,sheet,study_id,study_short_name,success,title,variant_id,variant_kind,variant_name
,,,,,,,dag/dag_k006.json,,,,,,,,KeyError: '3',rescoring_exception,nan,6,1,,,,,node_scores/dag_k006/node_scores_m001.json,008,Economics__008__survival-of-the-un-fittest-why-the-worst-infrastructure-gets-built-and-what-we-c,Good,Economics,4,propagation_ablation,0,Survival of the Un-fittest: Why the Worst Infrastructure Gets Built -- and What We Can Do About It,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k006.json,,,,,,,,KeyError: '3',rescoring_exception,nan,6,2,,,,,node_scores/dag_k006/node_scores_m002.json,008,Economics__008__survival-of-the-un-fittest-why-the-worst-infrastructure-gets-built-and-what-we-c,Good,Economics,4,propagation_ablation,0,Survival of the Un-fittest: Why the Worst Infrastructure Gets Built -- and What We Can Do About It,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k006.json,,,,,,,,KeyError: '3',rescoring_exception,nan,6,3,,,,,node_scores/dag_k006/node_scores_m003.json,008,Economics__008__survival-of-the-un-fittest-why-the-worst-infrastructure-gets-built-and-what-we-c,Good,Economics,4,propagation_ablation,0,Survival of the Un-fittest: Why the Worst Infrastructure Gets Built -- and What We Can Do About It,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k006.json,,,,,,,,KeyError: '3',rescoring_exception,nan,6,4,,,,,node_scores/dag_k006/node_scores_m004.json,008,Economics__008__survival-of-the-un-fittest-why-the-worst-infrastructure-gets-built-and-what-we-c,Good,Economics,4,propagation_ablation,0,Survival of the Un-fittest: Why the Worst Infrastructure Gets Built -- and What We Can Do About It,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k006.json,,,,,,,,KeyError: '3',rescoring_exception,nan,6,5,,,,,node_scores/dag_k006/node_scores_m005.json,008,Economics__008__survival-of-the-un-fittest-why-the-worst-infrastructure-gets-built-and-what-we-c,Good,Economics,4,propagation_ablation,0,Survival of the Un-fittest: Why the Worst Infrastructure Gets Built -- and What We Can Do About It,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k006.json,,,,,,,,KeyError: '3',rescoring_exception,nan,6,6,,,,,node_scores/dag_k006/node_scores_m006.json,008,Economics__008__survival-of-the-un-fittest-why-the-worst-infrastructure-gets-built-and-what-we-c,Good,Economics,4,propagation_ablation,0,Survival of the Un-fittest: Why the Worst Infrastructure Gets Built -- and What We Can Do About It,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k006.json,,,,,,,,KeyError: '3',rescoring_exception,nan,6,7,,,,,node_scores/dag_k006/node_scores_m007.json,008,Economics__008__survival-of-the-un-fittest-why-the-worst-infrastructure-gets-built-and-what-we-c,Good,Economics,4,propagation_ablation,0,Survival of the Un-fittest: Why the Worst Infrastructure Gets Built -- and What We Can Do About It,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k000.json,,,,,,,,KeyError: '11',rescoring_exception,nan,0,0,,,,,node_scores/dag_k000/node_scores_m000.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k000.json,,,,,,,,KeyError: '11',rescoring_exception,nan,0,1,,,,,node_scores/dag_k000/node_scores_m001.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k000.json,,,,,,,,KeyError: '11',rescoring_exception,nan,0,2,,,,,node_scores/dag_k000/node_scores_m002.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k000.json,,,,,,,,KeyError: '11',rescoring_exception,nan,0,3,,,,,node_scores/dag_k000/node_scores_m003.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k000.json,,,,,,,,KeyError: '11',rescoring_exception,nan,0,4,,,,,node_scores/dag_k000/node_scores_m004.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k000.json,,,,,,,,KeyError: '11',rescoring_exception,nan,0,5,,,,,node_scores/dag_k000/node_scores_m005.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k000.json,,,,,,,,KeyError: '11',rescoring_exception,nan,0,6,,,,,node_scores/dag_k000/node_scores_m006.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k000.json,,,,,,,,KeyError: '11',rescoring_exception,nan,0,7,,,,,node_scores/dag_k000/node_scores_m007.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k001.json,,,,,,,,KeyError: '3',rescoring_exception,nan,1,0,,,,,node_scores/dag_k001/node_scores_m000.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k001.json,,,,,,,,KeyError: '3',rescoring_exception,nan,1,1,,,,,node_scores/dag_k001/node_scores_m001.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k001.json,,,,,,,,KeyError: '3',rescoring_exception,nan,1,2,,,,,node_scores/dag_k001/node_scores_m002.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k001.json,,,,,,,,KeyError: '3',rescoring_exception,nan,1,3,,,,,node_scores/dag_k001/node_scores_m003.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k001.json,,,,,,,,KeyError: '3',rescoring_exception,nan,1,4,,,,,node_scores/dag_k001/node_scores_m004.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k001.json,,,,,,,,KeyError: '3',rescoring_exception,nan,1,5,,,,,node_scores/dag_k001/node_scores_m005.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k001.json,,,,,,,,KeyError: '3',rescoring_exception,nan,1,6,,,,,node_scores/dag_k001/node_scores_m006.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k001.json,,,,,,,,KeyError: '3',rescoring_exception,nan,1,7,,,,,node_scores/dag_k001/node_scores_m007.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
0.5534057054937559,0.6,1.0,1.0,0.066511309889484,0.6666666666666666,0.5783747298900164,dag/dag_k002.json,0.10988984433065299,0.5096915983643042,0.5454995904936714,22.0,0.5795454545454546,0.5827348484848485,0.2041440191306303,,,0.7283747294332669,2,0,1,22,1,15,node_scores/dag_k002/node_scores_m000.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,1,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
0.5359630913486483,0.6,1.0,1.0,0.0664209815645325,0.6666666666666666,0.5740276256024821,dag/dag_k002.json,0.10988984433065299,0.5187734504548401,0.5554556510997319,22.0,0.5795454545454546,0.5998787878787879,0.20179401115877874,,,0.7240276251544268,2,1,1,22,1,15,node_scores/dag_k002/node_scores_m001.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,1,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
0.5715516249113445,0.6,1.0,1.0,0.06631167917424984,0.6666666666666666,0.5829411543516986,dag/dag_k002.json,0.10988984433065299,0.5090972406704007,0.5447601965542774,22.0,0.5795454545454546,0.5714015151515152,0.20517146420828328,,,0.7329411538858163,2,2,1,22,1,15,node_scores/dag_k002/node_scores_m002.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,1,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
0.5513703202862784,0.6,1.0,1.0,0.06815938140743616,0.6666666666666666,0.5776186728604541,dag/dag_k002.json,0.10988984433065299,0.5072022140810405,0.5429601965542775,22.0,0.5795454545454546,0.5724242424242424,0.201256974464322,,,0.7276186724052167,2,3,1,22,1,15,node_scores/dag_k002/node_scores_m003.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,1,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
0.5460732454897212,0.6,1.0,1.0,0.06712767074173215,0.6666666666666666,0.5764491607611705,dag/dag_k002.json,0.10988984433065299,0.5164543346454418,0.5525344389785198,22.0,0.5795454545454546,0.5960681818181818,0.20885262351591533,,,0.7264491603082721,2,4,1,22,1,15,node_scores/dag_k002/node_scores_m004.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,1,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
0.5656194661557594,0.6,1.0,1.0,0.06517229640090075,0.6666666666666666,0.5816290220788046,dag/dag_k002.json,0.10988984433065299,0.5212936560328171,0.5577495904936713,22.0,0.5795454545454546,0.6073484848484848,0.20915074776846848,,,0.7316290216155465,2,5,1,22,1,15,node_scores/dag_k002/node_scores_m005.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,1,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
0.5437294916083675,0.6,1.0,1.0,0.06724688213393973,0.6666666666666666,0.5758453405820009,dag/dag_k002.json,0.10988984433065299,0.520559003551075,0.5565647420088229,22.0,0.5795454545454546,0.5918560606060607,0.21546605890360304,,,0.7258453401303101,2,6,1,22,1,15,node_scores/dag_k002/node_scores_m006.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,1,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
0.5439559399264535,0.6,1.0,1.0,0.06748722153326008,0.6666666666666666,0.5758659017516243,dag/dag_k002.json,0.10988984433065299,0.5042344150911237,0.5400132268573077,22.0,0.5795454545454546,0.5738939393939394,0.19676439991115408,,,0.7258659012998925,2,7,1,22,1,15,node_scores/dag_k002/node_scores_m007.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,1,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k003.json,,,,,,,,KeyError: '2',rescoring_exception,nan,3,0,,,,,node_scores/dag_k003/node_scores_m000.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k003.json,,,,,,,,KeyError: '2',rescoring_exception,nan,3,1,,,,,node_scores/dag_k003/node_scores_m001.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k003.json,,,,,,,,KeyError: '2',rescoring_exception,nan,3,2,,,,,node_scores/dag_k003/node_scores_m002.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k003.json,,,,,,,,KeyError: '2',rescoring_exception,nan,3,3,,,,,node_scores/dag_k003/node_scores_m003.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k003.json,,,,,,,,KeyError: '2',rescoring_exception,nan,3,4,,,,,node_scores/dag_k003/node_scores_m004.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k003.json,,,,,,,,KeyError: '2',rescoring_exception,nan,3,5,,,,,node_scores/dag_k003/node_scores_m005.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k003.json,,,,,,,,KeyError: '2',rescoring_exception,nan,3,6,,,,,node_scores/dag_k003/node_scores_m006.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k003.json,,,,,,,,KeyError: '2',rescoring_exception,nan,3,7,,,,,node_scores/dag_k003/node_scores_m007.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k004.json,,,,,,,,KeyError: '5',rescoring_exception,nan,4,0,,,,,node_scores/dag_k004/node_scores_m000.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k004.json,,,,,,,,KeyError: '5',rescoring_exception,nan,4,1,,,,,node_scores/dag_k004/node_scores_m001.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k004.json,,,,,,,,KeyError: '5',rescoring_exception,nan,4,2,,,,,node_scores/dag_k004/node_scores_m002.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k004.json,,,,,,,,KeyError: '5',rescoring_exception,nan,4,3,,,,,node_scores/dag_k004/node_scores_m003.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k004.json,,,,,,,,KeyError: '5',rescoring_exception,nan,4,4,,,,,node_scores/dag_k004/node_scores_m004.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k004.json,,,,,,,,KeyError: '5',rescoring_exception,nan,4,5,,,,,node_scores/dag_k004/node_scores_m005.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k004.json,,,,,,,,KeyError: '5',rescoring_exception,nan,4,6,,,,,node_scores/dag_k004/node_scores_m006.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k004.json,,,,,,,,KeyError: '5',rescoring_exception,nan,4,7,,,,,node_scores/dag_k004/node_scores_m007.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k005.json,,,,,,,,KeyError: '3',rescoring_exception,nan,5,0,,,,,node_scores/dag_k005/node_scores_m000.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k005.json,,,,,,,,KeyError: '3',rescoring_exception,nan,5,1,,,,,node_scores/dag_k005/node_scores_m001.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k005.json,,,,,,,,KeyError: '3',rescoring_exception,nan,5,2,,,,,node_scores/dag_k005/node_scores_m002.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k005.json,,,,,,,,KeyError: '3',rescoring_exception,nan,5,3,,,,,node_scores/dag_k005/node_scores_m003.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k005.json,,,,,,,,KeyError: '3',rescoring_exception,nan,5,4,,,,,node_scores/dag_k005/node_scores_m004.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k005.json,,,,,,,,KeyError: '3',rescoring_exception,nan,5,5,,,,,node_scores/dag_k005/node_scores_m005.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k005.json,,,,,,,,KeyError: '3',rescoring_exception,nan,5,6,,,,,node_scores/dag_k005/node_scores_m006.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k005.json,,,,,,,,KeyError: '3',rescoring_exception,nan,5,7,,,,,node_scores/dag_k005/node_scores_m007.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k006.json,,,,,,,,KeyError: '1',rescoring_exception,nan,6,0,,,,,node_scores/dag_k006/node_scores_m000.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k006.json,,,,,,,,KeyError: '1',rescoring_exception,nan,6,1,,,,,node_scores/dag_k006/node_scores_m001.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k006.json,,,,,,,,KeyError: '1',rescoring_exception,nan,6,2,,,,,node_scores/dag_k006/node_scores_m002.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k006.json,,,,,,,,KeyError: '1',rescoring_exception,nan,6,3,,,,,node_scores/dag_k006/node_scores_m003.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k006.json,,,,,,,,KeyError: '1',rescoring_exception,nan,6,4,,,,,node_scores/dag_k006/node_scores_m004.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k006.json,,,,,,,,KeyError: '1',rescoring_exception,nan,6,5,,,,,node_scores/dag_k006/node_scores_m005.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k006.json,,,,,,,,KeyError: '1',rescoring_exception,nan,6,6,,,,,node_scores/dag_k006/node_scores_m006.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k006.json,,,,,,,,KeyError: '1',rescoring_exception,nan,6,7,,,,,node_scores/dag_k006/node_scores_m007.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k007.json,,,,,,,,KeyError: '8',rescoring_exception,nan,7,0,,,,,node_scores/dag_k007/node_scores_m000.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k007.json,,,,,,,,KeyError: '8',rescoring_exception,nan,7,1,,,,,node_scores/dag_k007/node_scores_m001.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
,,,,,,,dag/dag_k007.json,,,,,,,,KeyError: '8',rescoring_exception,nan,7,2,,,,,node_scores/dag_k007/node_scores_m002.json,009,Economics__009__the-colonial-origins-of-comparative-development-an-empirical-investigation,Good,Economics,4,propagation_ablation,0,The Colonial Origins of Comparative Development: An Empirical Investigation,drop_edges_low_alignment,drop_edges_by_feature_threshold,Drop edges with alignment < 0.05
